system:index,EVI_train,NBR_train,NDVI_change,NDVI_test,NDVI_train,NIR_train,RED_train,SWIR_test,SWIR_train,VH_VV_ratio,VH_test,VH_train,VV_test,VV_train,aspect,elevation,slope,.geo
2_3172,0.4656977951526642,0.5494577288627625,0.06697253882884979,0.7349989414215088,0.6680264472961426,0.2964499890804291,0.05900000035762787,0.21089999377727509,0.15835000574588776,2.0652291774749756,-15.864959716796875,-12.572458267211914,-8.466727256774902,-6.087681770324707,322.1125793457031,1931.0,20.264163970947266,"{""type"":""Point"",""coordinates"":[29.337590386775997,-1.7151700796906684]}"
2_3173,0.42028284072875977,0.564033567905426,0.023871738463640213,0.7777352929115295,0.753863513469696,0.2326499968767166,0.03265000134706497,0.12665000557899475,0.13604000210762024,1.464781403541565,-18.126914978027344,-15.960527420043945,-13.10010051727295,-10.896183013916016,188.1376190185547,1886.0,6.530052661895752,"{""type"":""Point"",""coordinates"":[28.976701290622948,-2.478962698936643]}"
2_3174,0.4747157692909241,0.6377952694892883,0.008181296288967133,0.7651663422584534,0.756985068321228,0.2703999876976013,0.03739999979734421,0.13040000200271606,0.13120000064373016,1.7163631916046143,-16.261255264282227,-14.52791976928711,-10.275260925292969,-8.464362144470215,225.0282745361328,2141.0,27.780179977416992,"{""type"":""Point"",""coordinates"":[29.225508042960453,-2.544959005468585]}"
2_3176,0.523081362247467,0.5949712991714478,-0.0370166078209877,0.7363045811653137,0.7733211517333984,0.29179999232292175,0.037300001829862595,0.17599999904632568,0.15800000727176666,2.0902719497680664,-13.963134765625,-12.66264533996582,-7.520430564880371,-6.0578932762146,157.1464080810547,2350.0,18.457378387451172,"{""type"":""Point"",""coordinates"":[29.250851336834906,-2.526748898932607]}"
2_3182,0.44641757011413574,0.4472765028476715,0.0670454129576683,0.7019475102424622,0.6349020600318909,0.2796500027179718,0.062449999153614044,0.16979999840259552,0.17215000092983246,2.0500693321228027,-13.10399055480957,-13.4016695022583,-5.5987019538879395,-6.537178993225098,-0.0,1704.0,0.9274099469184875,"{""type"":""Point"",""coordinates"":[29.305646028713717,-1.6437531314330516]}"
2_3186,0.4050716757774353,0.37429162859916687,0.04805045574903488,0.6885793805122375,0.6405289173126221,0.2667500078678131,0.05844999849796295,0.20880000293254852,0.20800000429153442,1.883333683013916,-16.031070709228516,-14.723578453063965,-9.788143157958984,-7.8178277015686035,180.0,2597.0,1.8543341159820557,"{""type"":""Point"",""coordinates"":[29.451602759911946,-1.7667065046609234]}"
2_3187,0.5094754099845886,0.5601097941398621,-0.05620691180229187,0.7723277807235718,0.8285346627235413,0.2842000126838684,0.026650000363588333,0.1581999957561493,0.15552499890327454,1.5490468740463257,-16.73485565185547,-14.465004920959473,-11.189081192016602,-9.338004112243652,193.14047241210938,2774.0,26.505020141601562,"{""type"":""Point"",""coordinates"":[29.4627508913825,-1.826727821629436]}"
2_3191,0.4571544826030731,0.6025157570838928,-0.05040736123919487,0.7376627922058105,0.7880701422691345,0.2547999918460846,0.03020000085234642,0.1344500035047531,0.13570000231266022,1.8883556127548218,-12.56981086730957,-14.225435256958008,-6.166871070861816,-7.533239364624023,167.89511108398438,2466.0,24.870779037475586,"{""type"":""Point"",""coordinates"":[29.321070249897257,-2.3799976583693203]}"
2_3194,0.44900745153427124,0.4294142425060272,0.12768591940402985,0.7356498837471008,0.6079639792442322,0.3391999900341034,0.08269999921321869,0.23489999771118164,0.23489999771118164,1.8685579299926758,-16.599218368530273,-15.620576858520508,-9.131754875183105,-8.359696388244629,351.11334228515625,1689.0,27.668132781982422,"{""type"":""Point"",""coordinates"":[29.327428455202384,-2.1225998064452343]}"
2_3197,0.43624579906463623,0.37451934814453125,-0.0886104479432106,0.5551663637161255,0.6437768340110779,0.26809999346733093,0.05810000002384186,0.19419999420642853,0.19359999895095825,1.8761146068572998,-15.525466918945312,-14.978914260864258,-8.404426574707031,-7.984007835388184,45.01193618774414,1680.0,1.3117144107818604,"{""type"":""Point"",""coordinates"":[29.297986497220183,-1.6540161778079128]}"
2_3198,0.4008106291294098,0.4327440559864044,0.07660175114870071,0.6718092560768127,0.5952075123786926,0.27959999442100525,0.07095000147819519,0.18119999766349792,0.18230000138282776,2.0138871669769287,-15.519523620605469,-14.634735107421875,-8.975515365600586,-7.266909599304199,173.6574249267578,2485.0,8.339432716369629,"{""type"":""Point"",""coordinates"":[29.405599096864744,-1.578843874548461]}"
2_3200,0.40521690249443054,0.4096299409866333,0.05549751594662666,0.7072637677192688,0.6517662405967712,0.24664999544620514,0.052000001072883606,0.18095000088214874,0.1818999946117401,2.2213985919952393,-15.252269744873047,-13.673858642578125,-9.053360939025879,-6.155517578125,191.60450744628906,1350.0,32.80165481567383,"{""type"":""Point"",""coordinates"":[28.92454000834939,-2.6778512633034577]}"
2_3203,0.4622252881526947,0.5542206764221191,-0.054196566343307495,0.7154218554496765,0.7696184515953064,0.24580000340938568,0.03200000151991844,0.1551000028848648,0.1445000022649765,1.510278582572937,-19.532405853271484,-18.497379302978516,-13.967687606811523,-12.247660636901855,285.9322509765625,1745.0,6.726584434509277,"{""type"":""Point"",""coordinates"":[29.146709303466945,-2.3874876426575082]}"
2_3205,0.5521901249885559,0.5680615901947021,0.017123185098171234,0.7907902002334595,0.77366703748703,0.32600000500679016,0.041600000113248825,0.14560000598430634,0.1680999994277954,1.9439467191696167,-14.70560073852539,-13.021613121032715,-9.20666790008545,-6.698544025421143,271.97320556640625,1608.0,25.17986488342285,"{""type"":""Point"",""coordinates"":[29.10300551249812,-2.396665976108088]}"
2_3208,0.685196578502655,0.6396430730819702,-0.023640526458621025,0.7580801248550415,0.7817206382751465,0.4318000078201294,0.05290000140666962,0.21729999780654907,0.20260000228881836,5.002174377441406,-13.502730369567871,-8.783794403076172,-7.209721565246582,-1.755995273590088,236.3367919921875,2314.0,25.044586181640625,"{""type"":""Point"",""coordinates"":[29.26350694018194,-2.582416882139595]}"
2_3212,0.6287862658500671,0.6148893237113953,-0.029399707913398743,0.7390260100364685,0.768425703048706,0.40130001306533813,0.052549999207258224,0.20634999871253967,0.19494999945163727,1.5708858966827393,-11.61327075958252,-14.776430130004883,-5.228580951690674,-9.406431198120117,138.78564453125,2550.0,27.314516067504883,"{""type"":""Point"",""coordinates"":[29.292410081314753,-2.5631910927414316]}"
2_3213,0.4694799780845642,0.509220540523529,-0.04553176462650299,0.6287726163864136,0.6743044257164001,0.3068999946117401,0.059700001031160355,0.19589999318122864,0.186599999666214,1.8382254838943481,-17.233253479003906,-13.187992095947266,-10.989935874938965,-7.1743059158325195,259.2214660644531,2473.0,19.09781265258789,"{""type"":""Point"",""coordinates"":[29.44429088572545,-1.8975318727828918]}"
2_3215,0.36312615871429443,0.2948978543281555,0.08443637192249298,0.5993906855583191,0.5149543285369873,0.30265000462532043,0.09690000116825104,0.24379999935626984,0.25665000081062317,1.697127342224121,-17.87033462524414,-14.99790096282959,-11.766900062561035,-8.837227821350098,327.32208251953125,1956.0,36.871368408203125,"{""type"":""Point"",""coordinates"":[29.454497853854726,-2.0701020155111793]}"
2_3216,0.62160325050354,0.6616138219833374,0.03316708654165268,0.8496106863021851,0.8164436221122742,0.35624998807907104,0.035999998450279236,0.18080000579357147,0.17149999737739563,2.070842981338501,-15.079959869384766,-13.072653770446777,-9.655021667480469,-6.31272029876709,233.9983367919922,1678.0,12.424548149108887,"{""type"":""Point"",""coordinates"":[29.040290951100975,-2.4887798386951334]}"
2_3217,0.7028247714042664,0.6283186078071594,-0.009738878346979618,0.7922623753547668,0.8020012974739075,0.42320001125335693,0.04650000110268593,0.19930000603199005,0.1987999975681305,2.130657196044922,-14.75889778137207,-12.966588020324707,-8.258493423461914,-6.085721969604492,257.9169616699219,2391.0,24.890836715698242,"{""type"":""Point"",""coordinates"":[29.326303140868117,-2.560469472838]}"
2_3220,0.43606796860694885,0.3917509615421295,0.06582983583211899,0.721747875213623,0.6559180021286011,0.29356667399406433,0.061000000685453415,0.23340000212192535,0.2313999980688095,1.609174132347107,-10.329883575439453,-15.549211502075195,-2.9571280479431152,-9.66285228729248,101.29874420166016,1615.0,18.288192749023438,"{""type"":""Point"",""coordinates"":[29.139015673532356,-2.5825501004942213]}"
2_3221,0.49718043208122253,0.5753968358039856,0.021541502326726913,0.8104053735733032,0.7888638377189636,0.27790001034736633,0.03280000016093254,0.15489999949932098,0.16050000488758087,1.387318730354309,-11.555089950561523,-19.18041229248047,-4.919504165649414,-13.82552719116211,65.11649322509766,1899.0,26.57089614868164,"{""type"":""Point"",""coordinates"":[29.090588656879202,-2.5254422353286494]}"
2_3222,0.7103489637374878,0.666974663734436,-0.011115304194390774,0.802679181098938,0.8137944936752319,0.45100000500679016,0.046300001442432404,0.19850000739097595,0.195700004696846,1.7340993881225586,-16.274120330810547,-17.390981674194336,-9.977422714233398,-10.028825759887695,25.47406768798828,2574.0,20.633939743041992,"{""type"":""Point"",""coordinates"":[29.485503200657853,-1.7787203239813976]}"
2_3225,0.482639342546463,0.5064420104026794,-0.031620465219020844,0.6270890831947327,0.6587095856666565,0.30399999022483826,0.06255000084638596,0.15530000627040863,0.1632000058889389,2.052570104598999,-15.42075252532959,-14.966745376586914,-7.548611640930176,-7.2917094230651855,291.7933349609375,1957.0,4.983845233917236,"{""type"":""Point"",""coordinates"":[29.327308046676116,-1.6385410344486684]}"
2_3226,0.42663902044296265,0.5307685136795044,0.032687414437532425,0.7000232934951782,0.6673359274864197,0.26989999413490295,0.053849998861551285,0.18254999816417694,0.15839999914169312,3.2707979679107666,-17.35634422302246,-9.948678016662598,-11.288222312927246,-3.0416667461395264,268.0927429199219,2001.0,25.937602996826172,"{""type"":""Point"",""coordinates"":[28.968899826510633,-2.5533629936576836]}"
2_3231,0.57457435131073,0.593685507774353,-0.03820514306426048,0.7367475032806396,0.7749526500701904,0.3280999958515167,0.041600000113248825,0.2106499969959259,0.1749500036239624,2.264969825744629,-18.23326873779297,-12.053312301635742,-12.213813781738281,-5.321621894836426,282.79248046875,2357.0,20.079580307006836,"{""type"":""Point"",""coordinates"":[29.294787854519104,-2.5013234866971494]}"
2_3233,0.39447441697120667,0.3577938377857208,0.10534561425447464,0.7075802683830261,0.6022346615791321,0.28679999709129333,0.07119999825954437,0.21050000190734863,0.21875,1.7790284156799316,-15.6526460647583,-15.943303108215332,-8.904304504394531,-8.961803436279297,141.32342529296875,2340.0,5.919083118438721,"{""type"":""Point"",""coordinates"":[29.53520889565626,-1.9841268992381906]}"
2_3235,0.3857108950614929,0.3915027976036072,-0.0015747967408969998,0.583308219909668,0.5848830342292786,0.26420000195503235,0.06920000165700912,0.1814499944448471,0.17713333666324615,-5.7026872634887695,-13.48229694366455,-8.990942001342773,-5.9396748542785645,1.5766149759292603,237.1201934814453,1472.0,18.159618377685547,"{""type"":""Point"",""coordinates"":[29.050091062673445,-2.5278965620250404]}"
2_3236,0.3208644688129425,0.3273007571697235,0.07483933120965958,0.6335980296134949,0.5587586760520935,0.2298000007867813,0.06504999846220016,0.18787500262260437,0.1821666657924652,1.679930567741394,-15.578152656555176,-15.77734375,-9.46490478515625,-9.391664505004883,206.59085083007812,1041.0,2.0734944343566895,"{""type"":""Point"",""coordinates"":[29.037853160278864,-2.7179217648987946]}"
2_3238,0.4235578775405884,0.4236910939216614,-0.03854292631149292,0.483280748128891,0.5218236446380615,0.35214999318122864,0.11065000295639038,0.2632000148296356,0.23759999871253967,1.6568431854248047,-17.71477699279785,-14.576542854309082,-12.245030403137207,-8.797780990600586,291.1525573730469,2304.0,28.29436492919922,"{""type"":""Point"",""coordinates"":[29.38312445171345,-1.7209988649670465]}"
2_3240,0.6661291122436523,0.6103212237358093,0.023303132504224777,0.8014168739318848,0.7781137228012085,0.38225001096725464,0.04769999906420708,0.18015000224113464,0.19005000591278076,2.2044436931610107,-15.589082717895508,-13.51944351196289,-10.090805053710938,-6.132813930511475,251.57115173339844,3297.0,17.079030990600586,"{""type"":""Point"",""coordinates"":[29.430466926396846,-1.527458032553783]}"
2_3246,0.44136515259742737,0.5702479481697083,-0.00986445602029562,0.7585644125938416,0.7684289216995239,0.23749999701976776,0.031099999323487282,0.1282999962568283,0.13740000128746033,1.4707047939300537,-11.668972969055176,-16.583765029907227,-5.689394950866699,-11.276065826416016,75.39270782470703,2509.0,21.06313705444336,"{""type"":""Point"",""coordinates"":[29.27313678324741,-2.524574755326968]}"
2_3248,0.48088741302490234,0.38107725977897644,0.01164210308343172,0.6574470400810242,0.6458049416542053,0.3422999978065491,0.07366666942834854,0.2789500057697296,0.26420000195503235,1.667603850364685,-15.830347061157227,-15.094001770019531,-9.83735466003418,-9.051311492919922,195.07583618164062,2587.0,23.55162239074707,"{""type"":""Point"",""coordinates"":[29.45641256127477,-1.830766643606398]}"
2_3250,0.5353342294692993,0.47520002722740173,0.01312127523124218,0.6864425539970398,0.6733212471008301,0.36880001425743103,0.07199999690055847,0.22930000722408295,0.22059999406337738,2.7876136302948,-18.000028610229492,-11.933374404907227,-11.520166397094727,-4.280857086181641,300.9476623535156,1910.0,29.53614616394043,"{""type"":""Point"",""coordinates"":[29.555963451699117,-2.0441190464104464]}"
2_3252,0.4477432668209076,0.45636507868766785,0.042880453169345856,0.6039188504219055,0.5610383749008179,0.3637999892234802,0.1023000031709671,0.21870000660419464,0.23325000703334808,2.9360339641571045,-17.697216033935547,-11.749028205871582,-10.83946418762207,-4.00166654586792,271.9740905761719,2163.0,25.17012596130371,"{""type"":""Point"",""coordinates"":[29.600634317986536,-1.6860831079335468]}"
2_3253,0.4700378477573395,0.48608312010765076,0.007265276741236448,0.7532368302345276,0.7459715604782104,0.27630001306533813,0.04019999876618385,0.22210000455379486,0.1777999997138977,1.5807092189788818,-14.6182222366333,-15.461223602294922,-8.59423542022705,-9.781193733215332,51.57491683959961,1644.0,35.1171989440918,"{""type"":""Point"",""coordinates"":[29.18148935459408,-2.595083219902192]}"
2_3255,0.5312254428863525,0.6098253726959229,-0.018428152427077293,0.8082191944122314,0.8266473412513733,0.28345000743865967,0.026900000870227814,0.14489999413490295,0.14865000545978546,1.7785087823867798,-13.201065063476562,-15.344439506530762,-6.47916841506958,-8.627699851989746,154.51461791992188,1841.0,20.635719299316406,"{""type"":""Point"",""coordinates"":[28.994546060388817,-2.5498948680626796]}"
2_3257,0.3518078923225403,0.5341071486473083,-0.026079382747411728,0.7003183960914612,0.7263978123664856,0.18835000693798065,0.029850000515580177,0.1404000073671341,0.11309999972581863,2.678645133972168,-12.026212692260742,-11.45727825164795,-4.942327976226807,-4.277266502380371,239.44464111328125,2055.0,22.48720932006836,"{""type"":""Point"",""coordinates"":[29.169119129690948,-2.4990852511739323]}"
2_3258,0.390162855386734,0.5291262269020081,-0.04561561346054077,0.6882157325744629,0.7338313460350037,0.22050000727176666,0.03384999930858612,0.14509999752044678,0.13369999825954437,1.8775209188461304,-15.78868293762207,-13.2175931930542,-9.814592361450195,-7.039917469024658,221.6636962890625,2542.0,11.035194396972656,"{""type"":""Point"",""coordinates"":[29.36390895860085,-2.6375619266933974]}"
2_3261,0.5437988042831421,0.5259314775466919,0.07454249262809753,0.6996671557426453,0.6251246333122253,0.4074999988079071,0.09399999678134918,0.23025000095367432,0.23409999907016754,1.6507550477981567,-12.954854965209961,-17.449792861938477,-5.533426284790039,-10.570794105529785,141.9396209716797,2564.0,25.308006286621094,"{""type"":""Point"",""coordinates"":[29.48557735771307,-1.7740102417198473]}"
2_3262,0.5774449110031128,0.4822530746459961,-0.016655700281262398,0.6939409375190735,0.7105966210365295,0.38420000672340393,0.06499999761581421,0.26420000195503235,0.2492000013589859,1.5616222620010376,-19.1988525390625,-17.241241455078125,-13.710291862487793,-11.040596961975098,338.4888610839844,2647.0,29.864055633544922,"{""type"":""Point"",""coordinates"":[29.43604321013219,-1.8064941648367727]}"
2_3263,0.5413852334022522,0.5613646507263184,-0.015404578298330307,0.6394439935684204,0.654848575592041,0.352400004863739,0.07349999994039536,0.19089999794960022,0.19040000438690186,1.6924364566802979,-17.588787078857422,-13.947732925415039,-11.779399871826172,-8.241214752197266,329.0240783691406,2141.0,37.06072235107422,"{""type"":""Point"",""coordinates"":[29.33784283075267,-1.7763058772221607]}"
2_3268,0.5080720782279968,0.4279341399669647,-0.009458746761083603,0.6871591210365295,0.6966179013252258,0.3361000120639801,0.060100000351667404,0.23999999463558197,0.24879999458789825,1.5676063299179077,-7.682993412017822,-16.57950782775879,-0.7193598747253418,-10.57632064819336,130.33551025390625,1698.0,23.033411026000977,"{""type"":""Point"",""coordinates"":[29.179656496579817,-2.5960757589117662]}"
2_3270,0.4790756106376648,0.563048243522644,0.009183819405734539,0.7493649125099182,0.7401811480522156,0.2754416763782501,0.04112499952316284,0.1709499955177307,0.15264999866485596,1.9561183452606201,-15.785510063171387,-13.029004096984863,-9.938340187072754,-6.660642147064209,178.15054321289062,1836.0,26.660423278808594,"{""type"":""Point"",""coordinates"":[28.943024499619884,-2.5588157163172798]}"
2_3275,0.5263851881027222,0.5456475615501404,0.016566788777709007,0.7605114579200745,0.7439446449279785,0.32760000228881836,0.04809999838471413,0.186599999666214,0.18490000069141388,1.5891727209091187,-14.950149536132812,-14.727608680725098,-10.328503608703613,-9.26746940612793,206.5878448486328,1687.0,4.141463279724121,"{""type"":""Point"",""coordinates"":[29.17785846616665,-2.5540473919442985]}"
2_3277,0.4770359992980957,0.3877689242362976,0.03427843749523163,0.6350144743919373,0.6007360816001892,0.3588249981403351,0.08950000256299973,0.23925000429153442,0.26856666803359985,2.504672050476074,-13.730145454406738,-12.5620698928833,-6.797186851501465,-5.0154547691345215,225.01541137695312,2060.0,22.400684356689453,"{""type"":""Point"",""coordinates"":[29.393002549316375,-1.8791332149465148]}"
2_3279,0.4083767831325531,0.3943626880645752,0.03501368314027786,0.6226308345794678,0.5876171588897705,0.27950000762939453,0.07259999960660934,0.18719999492168427,0.19779999554157257,2.119642972946167,-14.157317161560059,-14.54285717010498,-6.968737602233887,-6.860993385314941,270.0,1789.0,0.927813708782196,"{""type"":""Point"",""coordinates"":[29.321575387843136,-1.6906347100099741]}"
2_3280,0.5425766706466675,0.591624915599823,0.01225706934928894,0.8219999670982361,0.8097429275512695,0.3015333414077759,0.031700000166893005,0.1910499930381775,0.15610000491142273,1.5040395259857178,-14.796229362487793,-17.722623825073242,-8.354514122009277,-11.783350944519043,39.83359909057617,1735.0,14.195978164672852,"{""type"":""Point"",""coordinates"":[28.99301301849989,-2.5548642483532835]}"
2_3282,0.4769520163536072,0.45759087800979614,-0.025654856115579605,0.6610590219497681,0.6867138743400574,0.30674999952316284,0.056974999606609344,0.19689999520778656,0.19975000619888306,1.6490305662155151,-16.625457763671875,-14.927624702453613,-10.629151344299316,-9.052364349365234,322.1070861816406,1717.0,10.459830284118652,"{""type"":""Point"",""coordinates"":[29.430180097190487,-2.0594391979241102]}"
2_3283,0.3494913876056671,0.2900201082229614,-3.1758108525536954E-4,0.6041476130485535,0.6044651865959167,0.2407499998807907,0.05934999883174896,0.24690000712871552,0.22380000352859497,1.5239150524139404,-12.286258697509766,-14.753632545471191,-5.739506244659424,-9.681401252746582,130.8961944580078,2170.0,17.819263458251953,"{""type"":""Point"",""coordinates"":[29.473492308741267,-2.051895548356359]}"
2_3285,0.42854994535446167,0.5422050952911377,-0.023615291342139244,0.7430129647254944,0.7666282057762146,0.22975000739097595,0.03034999966621399,0.1420000046491623,0.13189999759197235,2.029873847961426,-14.548041343688965,-13.398782730102539,-8.125450134277344,-6.600795269012451,262.4125061035156,2333.0,13.776811599731445,"{""type"":""Point"",""coordinates"":[29.267159912244885,-2.498730057525561]}"
2_3286,0.5046098232269287,0.5916606783866882,-0.052446648478507996,0.7428825497627258,0.795329213142395,0.27674999833106995,0.031550001353025436,0.1610500067472458,0.1469999998807907,1.9425373077392578,-13.722162246704102,-14.484468460083008,-7.3339080810546875,-7.45646858215332,10.314970970153809,2566.0,19.899303436279297,"{""type"":""Point"",""coordinates"":[29.30348251187841,-2.5663101960690358]}"
2_3287,0.44058239459991455,0.45997360348701477,0.0707852840423584,0.7337404489517212,0.6629551649093628,0.27630001306533813,0.0560000017285347,0.14470000565052032,0.15970000624656677,1.8642858266830444,-16.08533477783203,-13.877150535583496,-9.675260543823242,-7.4436821937561035,293.95440673828125,2664.0,9.061320304870605,"{""type"":""Point"",""coordinates"":[29.464015922087608,-1.5801065348731638]}"
2_3289,0.5743154883384705,0.6077905893325806,-0.07289724051952362,0.7264760732650757,0.7993733286857605,0.3301999866962433,0.03681666776537895,0.1559000015258789,0.16300000250339508,1.7278432846069336,-14.956212043762207,-13.785597801208496,-9.850810050964355,-7.978499889373779,333.4124755859375,1733.0,4.141451835632324,"{""type"":""Point"",""coordinates"":[28.925372985661475,-2.5368234942839427]}"
2_3290,0.26759615540504456,0.22611559927463531,0.05333280935883522,0.548038899898529,0.49470606446266174,0.20469999313354492,0.06920000165700912,0.2037999927997589,0.20720000565052032,1.4551146030426025,-17.52366828918457,-18.227088928222656,-12.467073440551758,-12.526222229003906,14.545358657836914,2573.0,24.30118179321289,"{""type"":""Point"",""coordinates"":[29.312082330053524,-2.2671095470250364]}"
2_3291,0.48038744926452637,0.5019677877426147,-0.05355282500386238,0.6068295240402222,0.6603823304176331,0.31485000252723694,0.06440000236034393,0.19539999961853027,0.18925000727176666,2.037947654724121,-19.890098571777344,-13.168830871582031,-13.955883026123047,-6.461810111999512,303.67755126953125,2195.0,19.305858612060547,"{""type"":""Point"",""coordinates"":[29.342426837207913,-1.7629136683534092]}"
2_3293,0.5576550364494324,0.6086081266403198,-0.021901274099946022,0.7523908019065857,0.7742920517921448,0.3195500075817108,0.04064999893307686,0.17309999465942383,0.1632000058889389,2.7661774158477783,-13.654644966125488,-11.155731201171875,-7.472395420074463,-4.032905101776123,212.03045654296875,2458.0,16.988636016845703,"{""type"":""Point"",""coordinates"":[29.312687611366357,-2.527401629484892]}"
2_3294,0.48387411236763,0.4726196527481079,0.038943126797676086,0.7502803802490234,0.7113372683525085,0.2985000014305115,0.05034999921917915,0.217849999666214,0.2013999968767166,2.9290597438812256,-17.484542846679688,-11.71755313873291,-11.707347869873047,-4.000448703765869,299.3329772949219,1341.0,30.7439022064209,"{""type"":""Point"",""coordinates"":[29.049412421802913,-2.578096951928754]}"
2_3296,0.3230549395084381,0.30347785353660583,-0.024896983057260513,0.3817868232727051,0.4066838324069977,0.2736000120639801,0.11540000140666962,0.20059999823570251,0.19370000064373016,1.863361120223999,-12.734094619750977,-13.433791160583496,-6.3372321128845215,-7.209440231323242,134.98910522460938,2238.0,2.622007369995117,"{""type"":""Point"",""coordinates"":[29.52280951052827,-1.5795988970074384]}"
2_3299,0.5088887810707092,0.5052371621131897,0.04674559086561203,0.7638698220252991,0.7171242833137512,0.31975001096725464,0.052675001323223114,0.2081499993801117,0.20907500386238098,1.8770438432693481,-12.889636993408203,-14.158916473388672,-5.398064136505127,-7.54319953918457,53.998626708984375,1696.0,12.424631118774414,"{""type"":""Point"",""coordinates"":[29.02189957722565,-2.5023906309021107]}"
2_3300,0.45094364881515503,0.46942752599716187,-0.004075551405549049,0.6591597199440002,0.6632353067398071,0.30160000920295715,0.06106666848063469,0.19224999845027924,0.19269999861717224,2.2721054553985596,-14.165180206298828,-13.590530395507812,-7.571030616760254,-5.981470108032227,260.5458068847656,1669.0,11.150101661682129,"{""type"":""Point"",""coordinates"":[29.067501936301472,-2.3965168490480826]}"
2_3301,0.6469263434410095,0.6730807423591614,-0.0012031671358272433,0.7717629671096802,0.7729661464691162,0.42170000076293945,0.05400000140070915,0.18174999952316284,0.17919999361038208,1.9287397861480713,-14.409852981567383,-14.157697677612305,-7.51974630355835,-7.34038782119751,206.5878143310547,1691.0,4.1414618492126465,"{""type"":""Point"",""coordinates"":[29.176394432454018,-2.552615084081428]}"
2_3302,0.36348122358322144,0.3317440152168274,-0.04970772564411163,0.4979231655597687,0.5476309061050415,0.2723250091075897,0.07959999889135361,0.22709999978542328,0.21629999577999115,1.687963604927063,-18.33350944519043,-13.949082374572754,-13.528667449951172,-8.2638521194458,320.182861328125,2257.0,32.303489685058594,"{""type"":""Point"",""coordinates"":[29.608424017491878,-1.641603360629433]}"
2_3303,0.5113188028335571,0.4546971619129181,0.025150097906589508,0.7093538641929626,0.6842037439346313,0.32692500948905945,0.06129999831318855,0.2257000058889389,0.21825000643730164,2.7871928215026855,-16.346845626831055,-11.997638702392578,-10.902124404907227,-4.304559707641602,216.8885955810547,2002.0,17.94375228881836,"{""type"":""Point"",""coordinates"":[29.438051375444385,-2.1125192578567327]}"
2_3304,0.7134752869606018,0.567980945110321,0.06978963315486908,0.8017212748527527,0.7319316267967224,0.46129998564720154,0.0714000016450882,0.23890000581741333,0.25360000133514404,1.862190842628479,-17.384605407714844,-15.434232711791992,-10.913917541503906,-8.288211822509766,308.9149169921875,2546.0,28.42082977294922,"{""type"":""Point"",""coordinates"":[29.48794094388536,-1.7195740508710524]}"
2_3306,0.5220924019813538,0.49439364671707153,0.05064653232693672,0.7523580193519592,0.7017114758491516,0.3131999969482422,0.05490000173449516,0.23800000548362732,0.20672500133514404,11.815035820007324,-18.4381103515625,-8.318763732910156,-13.309372901916504,-0.7040828466415405,231.0377197265625,1520.0,41.195037841796875,"{""type"":""Point"",""coordinates"":[29.06609064685162,-2.593246502310126]}"
2_3308,0.6534579992294312,0.5581439733505249,-4.5040861004963517E-4,0.732585608959198,0.7330359816551208,0.40799999237060547,0.0628499984741211,0.23725000023841858,0.22175000607967377,2.7397050857543945,-12.464861869812012,-12.151867866516113,-5.003897190093994,-4.4354658126831055,202.9482879638672,1605.0,24.562990188598633,"{""type"":""Point"",""coordinates"":[29.231353997159196,-2.27274440660861]}"
2_3309,0.3187112510204315,0.304225355386734,0.05078543722629547,0.6193907856941223,0.5686053037643433,0.23149999976158142,0.06366666406393051,0.19599999487400055,0.19404999911785126,1.7151237726211548,-15.181550025939941,-16.326833724975586,-8.404953002929688,-9.519332885742188,70.36502075195312,1051.0,13.542875289916992,"{""type"":""Point"",""coordinates"":[29.024551862759402,-2.6108754293571885]}"
2_3310,0.4762997627258301,0.5861642956733704,-0.03463329002261162,0.7655770182609558,0.8002102971076965,0.25679999589920044,0.02850000001490116,0.13899999856948853,0.14110000431537628,1.5798591375350952,-10.476836204528809,-16.883930206298828,-2.5636098384857178,-10.68698501586914,90.0,2577.0,21.250900268554688,"{""type"":""Point"",""coordinates"":[29.304498337845207,-2.567366094005067]}"
2_3313,0.282774955034256,0.22094689309597015,0.14186982810497284,0.5969852209091187,0.4551153779029846,0.25529998540878296,0.09560000151395798,0.23080000281333923,0.2590000033378601,1.9690372943878174,-14.494013786315918,-15.161354064941406,-7.754421710968018,-7.699881076812744,219.82554626464844,2111.0,14.194381713867188,"{""type"":""Point"",""coordinates"":[29.43584837810274,-2.1571276396857857]}"
2_3316,0.5490683913230896,0.5373949408531189,0.05107266828417778,0.7644887566566467,0.7134160399436951,0.3659000098705292,0.06120000034570694,0.20389999449253082,0.22220000624656677,1.8159799575805664,-12.971155166625977,-14.137601852416992,-6.8303093910217285,-7.78510856628418,177.1351776123047,2481.0,17.960647583007812,"{""type"":""Point"",""coordinates"":[29.330465542804582,-2.358016203002106]}"
2_3318,0.3135371506214142,0.30588799715042114,-0.0218479186296463,0.4850965142250061,0.5069444179534912,0.2387000024318695,0.07810000330209732,0.20020000636577606,0.1909666657447815,1.8196635246276855,-15.961003303527832,-14.718850135803223,-9.27637004852295,-8.088775634765625,324.98370361328125,1802.0,11.180712699890137,"{""type"":""Point"",""coordinates"":[28.999727133153417,-2.4322588110277374]}"
