EVI_train,NBR_train,NDVI_change,NDVI_test,NDVI_train,NIR_train,RED_train,SWIR_test,SWIR_train,VH_VV_ratio,VH_test,VH_train,VV_test,VV_train,aspect,elevation,label,slope
0.6778031,0.58035207,-0.0062451386,0.8080318,0.81427693,0.41745,0.042733334,0.216,0.220025,1.662855,-16.120735,-17.068666,-9.597714,-10.264674,56.319107,1834.0,0,9.934005
0.5098235,0.39361912,-0.036292866,0.5971093,0.63340217,0.356,0.0799,0.2744,0.2673,1.9116832,-15.378122,-13.81586,-8.9040365,-7.227066,212.28603,1988.0,0,36.040874
0.4975518,0.5529184,-0.0794697,0.621326,0.70079577,0.3206,0.0564,0.2544,0.1793,1.8424413,-16.27076,-13.623593,-10.537774,-7.3943157,303.6773,1766.0,0,37.198845
0.47712168,0.36764848,-0.031833608,0.5360825,0.5679161,0.3587,0.09885,0.2954,0.2689,4.530778,-12.288142,-10.058144,-4.549422,-2.2199595,255.53505,2117.0,0,27.404444
0.51007694,0.57165563,-0.00829705,0.76063555,0.76893264,0.29665,0.03875,0.19495,0.16755,2.7720766,-12.60092,-10.824614,-6.1724544,-3.9048753,301.21005,2011.0,0,31.997025
0.44682717,0.52059305,-0.0065496434,0.72624135,0.732791,0.2769,0.0427,0.1732,0.1633,1.4823433,-15.488956,-15.633426,-10.775876,-10.546427,71.5713,2058.0,0,2.931383
0.44690323,0.5326988,-0.04291332,0.6943409,0.7372542,0.2496,0.03775,0.14395,0.13985,2.6799788,-14.704475,-11.522536,-7.879543,-4.299488,168.68675,2749.0,0,4.718652
0.41010955,0.47150666,0.0015733802,0.6318437,0.6302703,0.2639,0.05985,0.1952,0.17725,52.04994,-10.870578,-8.205645,-2.087147,-0.15764947,257.47723,2121.0,0,30.84816
0.4735228,0.37610936,-0.054638192,0.5722965,0.62693465,0.33725,0.07733333,0.2621,0.26056665,1.4897252,-20.674772,-20.220886,-14.363874,-13.573567,281.88425,1803.0,0,43.32796
0.46263272,0.4947488,-0.008041734,0.74204135,0.7500831,0.2633,0.0376,0.16895,0.1767,1.9928992,-12.180259,-13.147679,-4.631576,-6.597263,169.37727,3245.0,0,27.791067
0.4406072,0.4222434,-0.014405658,0.6217587,0.63616437,0.2986,0.0664,0.1921,0.195,1.8643001,-14.78141,-14.683513,-8.118334,-7.876153,213.69865,2028.0,0,3.3406599
0.47571024,0.44718117,-0.02690181,0.69501287,0.7219147,0.2644,0.0427,0.20665,0.1896,1.7069077,-15.402677,-14.302991,-9.446805,-8.379476,197.35889,2869.0,0,15.182375
0.5307762,0.56355727,0.007586471,0.75246245,0.74487597,0.3235,0.0473,0.1658,0.1812,1.7356192,-15.019128,-14.438505,-9.757032,-8.318936,287.34668,1749.0,0,15.187933
0.37323782,0.39779422,0.029922402,0.6686047,0.63868225,0.2313,0.051,0.1737,0.15695,1.7883954,-14.992944,-16.384663,-8.693191,-9.161656,90.0,2275.0,0,8.291824
0.4192271,0.29555148,0.039044715,0.582047,0.5430023,0.3189,0.09445,0.2291,0.2353,1.8585638,-12.8484745,-13.122818,-6.521019,-7.0607305,134.99,1808.0,0,5.232997
0.50889504,0.5189753,-0.052549053,0.6485312,0.7010802,0.3202,0.056266665,0.18855,0.1844,1.7530404,-15.716641,-16.286001,-9.294581,-9.290146,353.08618,2167.0,0,28.28511
0.32757017,0.32893983,0.039037652,0.61230767,0.57327,0.2319,0.0629,0.1884,0.201,1.3844209,-15.440793,-16.34022,-10.426611,-11.802928,270.0,2055.0,0,0.9277409
0.44745365,0.38430673,-0.121609926,0.5221169,0.6437268,0.3105,0.0673,0.26795,0.2317,3.862565,-14.07363,-10.831101,-7.1855006,-2.8041213,248.75624,2046.0,0,32.024532
0.57235485,0.5363936,0.025554115,0.7108356,0.68528146,0.381,0.07115,0.209,0.20105,2.957253,-13.529485,-11.567316,-6.601912,-3.911507,285.2497,1782.0,0,20.267483
0.42004648,0.3936109,0.0013375275,0.606758,0.6054205,0.3021,0.07425,0.23105,0.2251,1.4969187,-13.883208,-15.080863,-8.802551,-10.074604,155.21577,1739.0,0,34.813656
0.56638134,0.6010688,-0.03610065,0.7215833,0.757684,0.34455,0.0475,0.18475,0.17353334,2.2653966,-14.460706,-11.97381,-8.079697,-5.2855253,281.8848,1854.0,0,17.453676
0.42047122,0.48242518,0.035722848,0.78156525,0.7458424,0.24145,0.03515,0.1645,0.1609,1.7903589,-14.16262,-13.4590225,-8.291422,-7.5175,205.02483,3429.0,0,15.00125
0.35016465,0.47879252,0.06319747,0.76429635,0.70109886,0.1935,0.034,0.1116,0.12,3.006354,-13.111347,-11.098149,-6.0590024,-3.691564,229.85225,3664.0,0,34.13252
0.5219581,0.50861424,0.009251568,0.6715556,0.662304,0.35245,0.0716,0.2177,0.2054,3.36916,-12.246536,-9.81363,-5.182857,-2.9127824,288.91687,1610.0,0,30.929375
0.17930496,0.10138547,0.042080164,0.33315024,0.29107007,0.21265,0.11676667,0.248,0.2392,1.5462482,-15.468835,-15.425063,-8.985616,-9.9758005,43.54198,2211.0,0,24.067421
0.4587623,0.45291477,-0.05622741,0.62763214,0.6838596,0.2862,0.053733334,0.19332,0.182675,2.0331774,-14.86032,-14.400242,-7.079301,-7.082629,180.0,1785.0,0,0.92740995
0.4436608,0.5425366,0.043344215,0.78079593,0.73745173,0.2475,0.0374,0.1273,0.1352,1.715741,-14.579894,-14.041935,-8.390968,-8.184181,239.0443,2088.0,0,5.393434
0.4113831,0.42820892,0.01035508,0.63079304,0.620438,0.267325,0.06261667,0.2035,0.1856,1.8369547,-16.654272,-14.588248,-10.537018,-7.94154,251.5719,1800.0,0,17.079655
0.40946782,0.4536295,0.046825383,0.5928556,0.5460302,0.3174,0.0932,0.234,0.2191,-32.295353,-10.69383,-8.151121,-3.817331,0.25239298,242.25188,1831.0,0,34.813694
0.53757006,0.49364954,-0.11229078,0.5992167,0.7115075,0.332225,0.056,0.25955,0.205075,1.965109,-19.687101,-16.470812,-14.377397,-8.381627,225.95177,1724.0,0,34.933823
0.52989745,0.53714925,0.037966304,0.73427546,0.69630915,0.3424,0.0613,0.20435,0.1989,1.9639294,-13.897968,-13.849009,-7.1716714,-7.051684,201.80966,1738.0,0,19.224447
0.44755188,0.39936876,-0.0068467213,0.59693736,0.6037841,0.2882,0.0712,0.2044,0.19415,2.6486666,-12.71524,-12.651666,-4.7992177,-4.7766166,234.47386,1447.0,0,7.929808
0.4043646,0.4840251,-0.020372955,0.6620915,0.6824645,0.2485,0.0469,0.1647,0.1556,1.6391395,-15.7207,-14.428477,-9.106109,-8.80247,322.51578,1989.0,0,31.466547
0.42520484,0.45304018,-0.041827835,0.64788175,0.6897096,0.26765,0.04915,0.2208,0.1828,1.7601774,-18.43249,-15.358431,-12.302138,-8.725501,272.72507,2038.0,0,18.802824
0.41849035,0.38336864,-0.13173509,0.48505744,0.61679256,0.3158,0.07485,0.25085,0.233325,1.8859651,-15.682528,-15.165516,-8.732276,-8.041249,336.02826,1767.0,0,25.563072
0.5659432,0.6055767,-0.039843827,0.793176,0.83301985,0.3167,0.02885,0.15455,0.16245,1.651919,-13.978515,-15.588859,-8.13865,-9.436818,82.87738,3058.0,0,14.633625
0.56518865,0.5944245,-0.05993901,0.68728936,0.7472284,0.3546,0.0513,0.19765,0.1708,2.5219457,-14.101841,-12.715946,-6.160639,-5.042117,26.57331,1806.0,0,2.073177
0.43284133,0.58485883,0.060361307,0.7633118,0.7029505,0.2554,0.04455,0.13925,0.13205,1.7461382,-14.882738,-14.230603,-10.221361,-8.149757,324.453,1861.0,0,29.121069
0.31729823,0.35098475,-0.045677513,0.4336141,0.47929162,0.25895,0.09115,0.2071,0.19953333,1.8970095,-14.785923,-15.198558,-8.043944,-8.011851,167.46568,1423.0,0,8.48857
0.63852483,0.61636746,0.02359718,0.8089824,0.7853852,0.382675,0.046,0.1925,0.19361667,2.4542923,-13.45426,-12.061428,-5.5578976,-4.914422,325.29346,1461.0,0,27.111206
0.4220335,0.48473608,-0.10852267,0.5664049,0.6749276,0.2602,0.0505,0.1556,0.1476,1.889567,-15.169728,-15.516635,-8.791775,-8.211741,90.0,2234.0,0,8.29179
0.54056555,0.459026,0.02160949,0.66659296,0.6449835,0.373,0.0805,0.245,0.2386,2.5977542,-13.069396,-11.6341505,-6.651133,-4.4785414,233.1436,1891.0,0,25.909822
0.3787622,0.30201107,0.028699303,0.5445459,0.5158466,0.2792,0.089175,0.2054,0.209275,2.2043808,-11.789779,-12.528302,-4.017727,-5.683366,33.699352,1778.0,0,3.3406866
0.4414303,0.39847904,-0.010364001,0.61987287,0.6302369,0.28503335,0.06465,0.1981,0.1944125,2.7423582,-12.651209,-12.706538,-3.3336837,-4.633435,-0.0,1733.0,0,3.7047918
0.3324891,0.32358763,0.018529736,0.62518406,0.60665435,0.2173,0.0532,0.1943,0.1943,1.5739391,-15.676414,-15.848333,-10.434347,-10.069216,-0.0,2051.0,0,0.92740995
0.3819269,0.40013975,-0.0021340824,0.6040868,0.6062209,0.25045,0.0614,0.1836,0.1806,1.771739,-15.091119,-15.105986,-8.387256,-8.526078,198.4403,2242.0,0,2.9305172
0.5371903,0.48489788,0.0431668,0.7524116,0.7092448,0.35683334,0.0607,0.2174,0.2247,1.822202,-15.712885,-15.777592,-8.220181,-8.658531,243.44463,1775.0,0,2.0737274
0.49935347,0.44986817,-0.035093732,0.5577883,0.59288204,0.38043332,0.09723333,0.277825,0.25975,10.363531,-11.277006,-9.539844,-2.3286197,-0.9205205,276.48068,1904.0,0,35.64464
0.5627319,0.61547506,0.026488615,0.8095238,0.7830352,0.309,0.0376,0.15095,0.1517,1.8068941,-16.03181,-16.42314,-9.208066,-9.089154,26.572756,3155.0,0,2.073167
0.4466602,0.4443066,-0.039348293,0.6169817,0.65633,0.2911,0.0604,0.1725,0.18585,1.3915658,-22.397974,-21.778557,-16.351637,-15.650397,282.99127,2209.0,0,12.190089
0.6180578,0.6026827,0.006977844,0.8239679,0.8169901,0.3465,0.0349,0.1569,0.1811,1.7678248,-14.61719,-14.924993,-8.45473,-8.4425745,-0.0,2967.0,0,3.7047918
0.42135617,0.42990005,-0.042596027,0.5404156,0.58301157,0.3075,0.081,0.23214,0.208525,1.7533255,-15.900377,-15.166811,-9.66907,-8.650311,230.20616,2078.0,0,14.193771
0.38574237,0.3828729,0.024984628,0.6482012,0.62321657,0.2503,0.0581,0.16885,0.1719,2.129952,-15.283324,-15.510627,-7.224305,-7.282149,180.0,2368.0,0,1.8543341
0.5027809,0.5492386,0.0038274315,0.7475783,0.74375093,0.3052,0.04485,0.16585,0.1697,1.5368934,-15.896412,-16.006092,-10.364325,-10.414576,198.44043,2051.0,0,2.9305193
0.5180843,0.47336018,0.02617412,0.747336,0.72116184,0.3111,0.0504,0.2045,0.215,1.7069459,-14.53177,-14.663183,-8.329974,-8.590304,190.01093,2782.0,0,15.612849
0.45635435,0.4743498,0.021758791,0.7031861,0.68142736,0.282725,0.05356667,0.16773333,0.17064,1.5070277,-14.082879,-16.185549,-8.699805,-10.740047,38.667747,2603.0,0,17.275244
0.45475447,0.41336355,-0.03423471,0.6107185,0.6449532,0.2964,0.063975,0.1917,0.19395,2.0884132,-13.924267,-13.909902,-6.476501,-6.660512,161.55885,1780.0,0,2.9305315
0.42566645,0.5312177,0.040126238,0.7316312,0.69150496,0.25935,0.0473,0.1649,0.1597,1.7018672,-14.727406,-13.093656,-9.471951,-7.6936994,325.77393,2015.0,0,26.07971
0.654338,0.6637206,0.016578738,0.8507042,0.83412546,0.3859,0.0349,0.1826,0.17,1.7051176,-14.394451,-15.530791,-7.9832582,-9.10834,139.38943,3186.0,0,24.122536
0.42000002,0.39498472,-0.011009634,0.61464965,0.6256593,0.2851,0.06565,0.2168,0.2163,2.0171206,-13.946675,-13.820296,-7.290608,-6.851497,321.32867,1671.0,0,27.399736
0.43440926,0.43879253,0.0839784,0.7503884,0.66640997,0.2859857,0.05725,0.1828,0.19175,1.4350964,-17.310677,-17.668581,-12.392987,-12.311773,294.8961,1776.0,0,26.560059
0.5281712,0.69428986,-0.024499124,0.7785548,0.8030539,0.2893,0.0316,0.1184,0.1171,1.7006403,-14.0113945,-13.753239,-8.4627695,-8.087094,159.43797,2265.0,0,7.874833
0.561829,0.5048571,-0.07119921,0.6830719,0.75427115,0.335,0.046925,0.18365,0.1823,1.8224046,-15.206001,-15.317692,-8.071551,-8.405209,8.749151,2200.0,0,23.066109
0.39908358,0.4148568,-0.01998791,0.59683156,0.61681944,0.2557,0.0606,0.16215,0.1615,1.8912987,-14.707388,-14.352713,-7.774397,-7.5888133,45.009174,2434.0,0,3.9294686
0.4628765,0.46540883,-0.013016468,0.6366492,0.64966565,0.31455,0.0668,0.203,0.20595,1.8047639,-15.683626,-15.40408,-8.574443,-8.535233,11.893719,1773.0,0,17.448742
0.4405873,0.44308233,-0.053350832,0.6259092,0.6792601,0.2678,0.05115,0.1786,0.16935,1.8207746,-15.004921,-15.291062,-8.085224,-8.3981085,111.79504,1985.0,0,4.9834757
0.5479398,0.5273643,0.031943373,0.74747837,0.715535,0.3335,0.0553,0.19745,0.1823,2.37693,-14.29508,-13.163181,-6.8799644,-5.5378923,314.98856,1836.0,0,24.605453
0.45876232,0.45696503,-0.017799746,0.5733864,0.5911861,0.3394,0.0872,0.2454,0.2226,2.4890006,-12.163342,-12.434341,-5.0380597,-4.9957166,177.9537,1713.0,0,24.396517
0.33428124,0.39881587,0.02324076,0.6104931,0.5872524,0.23035,0.0599,0.17465,0.1689,1.6000239,-17.15699,-17.086699,-10.025323,-10.679028,168.68622,3869.0,0,9.374167
0.63518584,0.5816619,0.01071505,0.8054201,0.7947051,0.3864,0.0442,0.2021,0.2054,1.8460015,-16.14631,-15.973028,-8.978137,-8.652771,314.99054,1828.0,0,2.6219416
0.70375574,0.59808886,-0.009356415,0.8064959,0.81585234,0.4181,0.0424,0.2171,0.21385,1.6422087,-15.900913,-16.223322,-8.729069,-9.878965,163.80626,2807.0,0,27.589483
0.46884194,0.49522913,-0.0052175317,0.66422504,0.66944253,0.27815,0.055075,0.19275,0.1783,5.190211,-10.562478,-8.735773,-2.8243394,-1.6831248,251.08302,2180.0,0,30.929262
0.34698892,0.3335334,0.0037698608,0.5584761,0.5547062,0.240675,0.06893333,0.18605,0.17238,1.9501263,-13.2824745,-13.612028,-6.742184,-6.9800754,270.0,1964.0,0,2.7810981
0.4286021,0.26701775,-0.043926507,0.5408503,0.58477676,0.3248,0.0851,0.3119,0.3007,1.5956367,-18.33437,-18.646631,-11.509067,-11.686013,326.29776,2118.0,0,6.659034
0.24001983,0.17725517,-0.032143295,0.31864205,0.35078532,0.25155,0.1209,0.2122,0.22105,-10.691151,-11.160458,-11.329206,-0.7993884,1.0596807,90.0,1872.0,0,0.9277278
0.42470285,0.49115044,0.06364084,0.7687366,0.70509577,0.2359,0.0408,0.1483,0.1519,1.645483,-15.9094715,-15.59174,-10.049233,-9.475479,90.0,3284.0,0,1.8549621
0.4678808,0.37509647,0.008583153,0.65866256,0.65007937,0.3117,0.0661,0.2282,0.2212,1.8588147,-14.938329,-14.961643,-7.98133,-8.049024,352.8721,1962.0,0,21.381952
0.38674146,0.4105541,-0.010376889,0.5550697,0.5654466,0.2673,0.0742,0.1935,0.1748,3.335769,-13.853175,-12.59571,-1.8446077,-3.775954,232.13545,2185.0,0,20.265375
0.33224356,0.31912187,-0.031152384,0.57520175,0.6063541,0.2073,0.0508,0.1925,0.187,1.508259,-16.79007,-16.254026,-10.746159,-10.776681,225.00948,2056.0,0,1.3116579
0.44982824,0.38901293,-0.21670386,0.43843183,0.6551357,0.311,0.0648,0.24325,0.2172,1.6159091,-16.539574,-16.035051,-9.834432,-9.923239,351.02396,2155.0,0,17.295593
0.36974403,0.2903821,-0.017141948,0.506538,0.5236799,0.2799,0.0875,0.26775,0.25265,1.9732298,-16.680885,-14.299323,-9.499922,-7.246659,312.59985,1597.0,0,28.813269
0.39891508,0.41710186,-0.077178545,0.47344345,0.550622,0.32565,0.094375,0.2185,0.2232,1.7666268,-15.650761,-15.690985,-8.922531,-8.881889,342.3426,1800.0,0,20.492668
0.44571906,0.49473116,0.09333482,0.7473937,0.65405893,0.2766,0.05785,0.1616,0.1807,1.6171823,-13.857631,-13.568177,-7.83635,-8.390012,193.13963,2056.0,0,26.504942
0.6443364,0.60498375,-5.1074917e-06,0.81499124,0.81499636,0.37035,0.03775,0.1881,0.1881,1.9875699,-14.022007,-14.358486,-6.1394897,-7.224141,143.12183,2605.0,0,17.94146
0.4443664,0.44692004,0.038124613,0.676593,0.6384684,0.276,0.0609,0.18285,0.1724,1.7813312,-15.855591,-15.536291,-9.038176,-8.721731,210.97144,2564.0,0,15.811758
0.4171266,0.3881924,0.04553286,0.63873106,0.5931982,0.3045,0.07775,0.236,0.2294,2.1142588,-13.414089,-12.361033,-6.961375,-5.8465095,212.01683,1748.0,0,16.986256
0.3979675,0.4252962,0.01722359,0.5805841,0.5633605,0.2782,0.0777,0.18445,0.18221429,1.8562833,-14.303718,-14.89635,-7.8259563,-8.024825,238.0066,1472.0,0,16.98962
0.6370114,0.62010676,0.0025534735,0.80597013,0.80341667,0.3642,0.0397,0.1747,0.17605,1.6855968,-15.759764,-16.538609,-9.105952,-9.811723,56.31869,2844.0,0,19.3041
0.3929449,0.32544678,-0.008590723,0.5970918,0.6056825,0.2577,0.063285,0.19225,0.19745,2.1024792,-14.17389,-14.523826,-6.2867146,-6.907952,120.95464,1783.0,0,5.3936
0.34438774,0.34010455,0.0052471873,0.639789,0.6345418,0.2243,0.05015,0.1779,0.1915,1.4407549,-19.02565,-18.232906,-13.846378,-12.655107,63.443752,2059.0,0,2.0736644
0.45344263,0.5013658,0.057805303,0.7381122,0.6803069,0.28032,0.053333335,0.15766667,0.1747,1.5046353,-15.194835,-15.167447,-9.825491,-10.080481,8.845827,1852.0,0,36.398323
0.34263125,0.3911939,0.15071604,0.68829817,0.5375821,0.25553334,0.07685,0.19235,0.17953333,1.9074272,-14.781872,-14.839845,-7.713144,-7.7800317,183.57759,1786.0,0,14.547919
0.37300286,0.407056,0.005680298,0.6282444,0.6225641,0.2373,0.0552,0.1648,0.16055,1.8562354,-15.160824,-15.23263,-8.226695,-8.206195,201.80794,1983.0,0,4.982323
0.48487017,0.46030942,-0.021241559,0.7151879,0.73642945,0.2879,0.0437,0.192,0.20305,1.6036272,-14.529281,-14.874219,-8.349351,-9.27536,132.50194,2761.0,0,14.765136
0.34911,0.33816206,-0.0041694297,0.4858751,0.49004453,0.2956,0.101166666,0.252075,0.22486667,3.1324708,-15.053615,-11.95374,-6.7363343,-3.816074,270.0,2323.0,0,22.040672
0.5857034,0.525641,-0.004750983,0.7717961,0.7765471,0.3689,0.0464,0.2301,0.2234,1.7732173,-15.466337,-15.76946,-8.586091,-8.893134,237.27393,1853.0,0,15.082078
0.45075276,0.47649476,-0.0026507045,0.62093776,0.62358844,0.3235,0.075,0.20965,0.1991,1.5248568,-17.893995,-18.639288,-11.166428,-12.223632,45.010883,2183.0,0,24.605236
0.39816552,0.4199972,-0.025907975,0.62300915,0.6489171,0.25315,0.0539,0.17275,0.1685,1.8281711,-15.144784,-15.0806055,-8.15332,-8.249012,146.30103,1992.0,0,6.658784
0.3131023,0.28784052,-0.08185042,0.4498797,0.5317301,0.2293,0.0701,0.21395,0.1871,1.9158406,-17.578773,-16.02948,-9.691379,-8.366813,146.3016,2628.0,0,3.3406496
0.45974693,0.56414473,-0.16130047,0.5051715,0.66647196,0.2853,0.0571,0.2471,0.1593,1.7373569,-16.7899,-14.927059,-9.447362,-8.591821,307.8618,2041.0,0,10.460367
0.5223439,0.56894153,-0.018654292,0.7418006,0.7604549,0.31993333,0.043533333,0.1945,0.1752,1.6922401,-14.149493,-14.34513,-7.837691,-8.477006,142.58505,1901.0,0,19.110065
0.41685036,0.43376762,0.013734566,0.6633285,0.649594,0.2641,0.0561,0.2172,0.1714,1.8153837,-14.82539,-13.046988,-8.045316,-7.1869035,321.0649,2297.0,0,28.41684
0.5877685,0.5318531,-0.065351784,0.6935236,0.75887537,0.3691,0.0506,0.2495,0.2155,2.3402288,-15.947585,-12.421039,-8.338329,-5.3076167,300.6408,2089.0,0,26.939491
0.37230954,0.37210622,-0.006839283,0.5733045,0.58014375,0.25338,0.067325,0.1999,0.190475,1.4854739,-16.16577,-16.562195,-10.706677,-11.149435,19.989914,1728.0,0,29.615786
0.31283772,0.41375703,-0.054744575,0.64297074,0.6977153,0.16905,0.0301,0.1456,0.1282,1.8089619,-13.346039,-14.091591,-7.088463,-7.7898774,183.36745,3233.0,0,28.869537
0.41155836,0.3147936,-0.028282903,0.47384617,0.5021291,0.34395,0.114,0.2847,0.2783,8.536014,-10.959834,-9.3129635,-3.5169272,-1.0910202,289.97424,1944.0,0,43.463924
0.49269664,0.4039789,0.038667753,0.6526701,0.61400235,0.3458,0.0827,0.23065,0.2371,2.1681316,-14.8724165,-12.933659,-8.359232,-5.9653473,290.84903,2180.0,0,19.994694
0.41735455,0.46175477,0.00954453,0.67290455,0.66336,0.2599,0.0526,0.20105,0.1765,1.5478165,-15.223833,-15.220641,-9.950048,-9.833621,354.28735,1728.0,0,33.05377
0.49629402,0.5639403,-0.011652559,0.7037442,0.71539676,0.3088,0.051233333,0.1872,0.1683,2.2098484,-14.309472,-13.660948,-7.1704297,-6.181849,308.64838,1721.0,0,5.919174
0.36105525,0.34183323,-0.13850588,0.4107295,0.5492354,0.271,0.07885,0.237875,0.22025,2.1121004,-15.750649,-14.305841,-9.203176,-6.7732778,294.89618,1852.0,0,26.559969
0.31055856,0.42550126,0.02508364,0.6886408,0.6635571,0.1813,0.036666665,0.1258,0.1238,1.3908092,-16.203121,-17.248087,-11.470345,-12.401476,49.005062,1664.0,0,26.267967
0.5000408,0.49816662,-0.016418487,0.7333521,0.7497706,0.286,0.0409,0.20375,0.1847,1.808909,-15.574742,-15.310913,-9.686764,-8.4641695,204.45041,2825.0,0,11.067742
0.44356823,0.45181322,0.022115394,0.692354,0.6702386,0.29225,0.0577,0.1833,0.20405,1.5507724,-17.067324,-16.677553,-11.234222,-10.754353,90.0,3413.0,0,6.4670453
0.423593,0.38097653,0.049275693,0.6328598,0.58358413,0.3058,0.0804125,0.2514,0.23143333,5.5094056,-12.176426,-9.229448,-4.435703,-1.6752167,292.74173,1806.0,0,28.562513
0.5116021,0.52816975,-0.0045350296,0.68121535,0.68575037,0.32266667,0.06015,0.199,0.17925,3.0386405,-13.639063,-10.822844,-5.4275007,-3.5617387,234.25539,1882.0,0,26.50957
0.5157404,0.591623,0.026820647,0.7899464,0.7631258,0.2888,0.0388,0.15625,0.1514,1.8077637,-15.558201,-14.419194,-9.143763,-7.9762607,319.38916,3123.0,0,16.621965
0.30176088,0.27368423,0.07461696,0.59318066,0.51856375,0.2178,0.06905,0.17505,0.17875,1.915583,-15.766629,-15.624304,-8.210255,-8.156423,195.95035,1941.0,0,6.7213993
0.4351355,0.4234661,-0.028136773,0.6538817,0.6820185,0.26554167,0.0502,0.1815,0.17267083,2.0676765,-14.530522,-14.408775,-7.6181574,-6.968583,146.30241,2021.0,0,6.658677
0.29470074,0.40955058,-0.0047946046,0.4404819,0.4452765,0.2509,0.0963,0.17236666,0.17245,1.9289922,-15.307975,-15.339979,-8.807775,-7.9523287,225.01495,1372.0,0,6.531621
0.68375665,0.6355816,0.023086086,0.7841639,0.76107776,0.4183,0.05675,0.20355,0.19196667,3.6074228,-12.747439,-9.48356,-4.272167,-2.6289017,276.33798,1783.0,0,16.34509
0.7007203,0.6035672,-0.030566424,0.78485876,0.81542516,0.43605,0.044333335,0.2362,0.22985,1.7932782,-15.324433,-15.84181,-9.034402,-8.833995,243.4432,1830.0,0,6.199288
0.42156333,0.5240983,-0.035655312,0.6772024,0.7128577,0.25018,0.04194,0.14896,0.14416,1.719392,-13.403497,-13.899429,-7.8984632,-8.083921,5.712245,1907.0,0,9.240244
0.5477939,0.53627247,0.0060904995,0.7136352,0.7075447,0.3293,0.0564,0.1914,0.1942,2.7331991,-13.235703,-11.461387,-6.560719,-4.193396,216.26486,2032.0,0,31.06076
0.53341514,0.44940048,-0.007540418,0.65089446,0.65843487,0.37775,0.0778,0.2677,0.2486,1.9699341,-15.564683,-13.945075,-9.45283,-7.078955,242.25015,1973.0,0,19.170847
0.5316594,0.5227937,0.0008032237,0.65772784,0.6569246,0.35575,0.07366,0.20763333,0.20493,1.8263879,-15.22845,-14.668303,-8.275065,-8.031319,325.7749,1868.0,0,26.079453
0.49761665,0.51880693,0.01445331,0.7226158,0.7081625,0.30553332,0.0522,0.1693,0.1815,2.4110403,-14.011084,-12.630088,-7.442407,-5.238439,238.17993,2227.0,0,28.926672
0.5576344,0.5523629,0.04896017,0.8129584,0.76399827,0.30795,0.0412,0.1607,0.1749,1.4956385,-14.794628,-17.126026,-9.761748,-11.450645,106.85374,3248.0,0,29.176134
0.3856025,0.41737852,-0.034212936,0.5810942,0.61530715,0.2406,0.0573,0.1619,0.1608,1.7490597,-14.766452,-14.766221,-8.212031,-8.442377,104.03191,2251.0,0,3.8196313
0.5543458,0.5119698,0.012659255,0.6978553,0.68519604,0.36,0.06725,0.2205,0.21595,1.9076353,-15.252238,-14.035111,-9.111831,-7.3573346,206.57254,1933.0,0,34.51969
0.4476647,0.47473624,-0.03323107,0.6451259,0.678357,0.2656,0.0509,0.1543,0.1514,1.6943779,-14.654495,-14.457538,-8.278958,-8.532652,134.99089,2398.0,0,6.530961
0.55846584,0.64517784,0.014870727,0.7775129,0.7626422,0.32155,0.0433,0.1495,0.15065,1.771396,-13.236436,-12.659556,-7.794437,-7.1466546,191.66258,2041.0,0,46.159824
0.43123925,0.42535654,0.01567318,0.65510136,0.63942814,0.27235,0.0599,0.17,0.17455,2.0768325,-15.040665,-14.740753,-7.5215583,-7.0977087,231.34903,2160.0,0,5.9188404
0.5440125,0.53021353,0.028333088,0.7693514,0.74101835,0.3368,0.0501,0.1845,0.18425,2.1482015,-13.585241,-13.629115,-6.2516623,-6.344431,339.4368,1681.0,0,7.874893
0.2347596,0.17610523,-0.013545066,0.49312472,0.50666976,0.16095,0.0527,0.162,0.16265,1.4417199,-19.087517,-20.133505,-11.805833,-13.964921,95.077866,4005.0,0,36.188175
0.55997026,0.6484755,0.0058472217,0.8065749,0.80072767,0.3217,0.0356,0.16915,0.1526,2.4481735,-15.193436,-12.220997,-6.5509696,-4.9918833,258.2347,2497.0,0,21.650494
0.3241584,0.34762555,-0.07304179,0.47138876,0.54443055,0.22917143,0.0676,0.1822,0.17236,1.8030205,-15.6958475,-15.291047,-8.511853,-8.480795,270.0,1960.0,0,0.92767113
0.4814521,0.5477801,0.034822684,0.81380206,0.7789794,0.2632,0.0327,0.1583,0.1585,2.4692497,-14.375148,-12.784919,-8.127535,-5.1776533,282.09122,2653.0,0,13.052888
0.48210573,0.48143253,0.06785532,0.7079303,0.640075,0.3223875,0.07075,0.200625,0.203925,2.6952186,-13.539691,-12.61859,-6.370569,-4.6818433,226.23218,1473.0,0,28.290775
0.3462936,0.3279876,-0.051222228,0.48498365,0.5362059,0.2567,0.0775,0.2068,0.2032,1.812795,-15.82776,-14.707669,-9.279404,-8.1132555,278.1273,1734.0,0,6.5321574
0.48019543,0.45414147,0.034134258,0.7206179,0.6864836,0.3163,0.0588,0.20815,0.2072,1.4935027,-16.412348,-16.28473,-10.958872,-10.903717,3.3678305,1984.0,0,28.869547
0.36952966,0.3301676,-0.0067993198,0.60470665,0.6115059,0.2381,0.0574,0.2081,0.1999,1.448858,-20.77195,-20.917463,-14.966634,-14.437207,289.01755,1871.0,0,26.416986
